"Country.Name","NY.GDP.PCAP.CD.YR2013","NY.GDP.PCAP.CD.YR2014","NY.GDP.PCAP.CD.YR2015","NY.GDP.PCAP.CD.YR2016","NY.GDP.PCAP.CD.YR2017","NY.GDP.PCAP.CD.YR2018","NY.GDP.PCAP.CD.YR2019","NY.GDP.PCAP.CD.YR2020","NY.GDP.PCAP.CD.YR2021","NY.GDP.PCAP.CD.YR2022","IT.NET.USER.ZS.YR2013","IT.NET.USER.ZS.YR2014","IT.NET.USER.ZS.YR2015","IT.NET.USER.ZS.YR2016","IT.NET.USER.ZS.YR2017","IT.NET.USER.ZS.YR2018","IT.NET.USER.ZS.YR2019","IT.NET.USER.ZS.YR2020","IT.NET.USER.ZS.YR2021","IT.NET.USER.ZS.YR2022","IT.CEL.SETS.P2.YR2013","IT.CEL.SETS.P2.YR2014","IT.CEL.SETS.P2.YR2015","IT.CEL.SETS.P2.YR2016","IT.CEL.SETS.P2.YR2017","IT.CEL.SETS.P2.YR2018","IT.CEL.SETS.P2.YR2019","IT.CEL.SETS.P2.YR2020","IT.CEL.SETS.P2.YR2021","IT.CEL.SETS.P2.YR2022","SL.TLF.ADVN.ZS.YR2013","SL.TLF.ADVN.ZS.YR2014","SL.TLF.ADVN.ZS.YR2015","SL.TLF.ADVN.ZS.YR2016","SL.TLF.ADVN.ZS.YR2017","SL.TLF.ADVN.ZS.YR2018","SL.TLF.ADVN.ZS.YR2019","SL.TLF.ADVN.ZS.YR2020","SL.TLF.ADVN.ZS.YR2021","SL.TLF.ADVN.ZS.YR2022","PV.PER.RNK.YR2013","PV.PER.RNK.YR2014","PV.PER.RNK.YR2015","PV.PER.RNK.YR2016","PV.PER.RNK.YR2017","PV.PER.RNK.YR2018","PV.PER.RNK.YR2019","PV.PER.RNK.YR2020","PV.PER.RNK.YR2021","PV.PER.RNK.YR2022",".YR2013",".YR2014",".YR2015",".YR2016",".YR2017",".YR2018",".YR2019",".YR2020",".YR2021",".YR2022"
"Turkmenistan",7049.79750519535,7685.50985852327,6208.2966545016,6163.25340597611,6354.53282979422,6721.34954037245,7180.4595520094,7297.18004219407,NA,NA,9.6,12.2,14.99677482,17.99032446,21.25099741,NA,NA,NA,NA,NA,110.1654037,127.2453927,135.9939734,146.1175668,157.111231,96.31801204,97.45608452,98.62952004,98.62541796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9241714477539,49.0476188659668,42.8571434020996,38.5714302062988,40,45.7547187805176,40.5660362243652,41.0377349853516,33.9622650146484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",22451.5687325118,24040.8746605688,25783.2941047676,26995.0321602259,25659.1958638691,26831.9714609396,27795.1485608171,20882.2612702141,23158.6378951102,24917.595805527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuvalu",3536.90117547358,3556.37878915785,3384.38253416751,3836.07307089399,4181.43756939925,4419.25632329714,4940.0506820692,4674.90908818494,5372.75676603732,5334.98860491543,21.2,24.1,27.3,31,35.2,NA,NA,NA,71.58657964,NA,31.14123466,34.865584,60.67849591,70.03317361,73.88252678,78.2328578,82.14676889,81.30815792,80.32845412,NA,NA,NA,NA,87.33,86.85,NA,NA,NA,NA,NA,93.8388595581055,97.1428604125977,97.6190490722656,97.1428604125977,93.3333358764648,97.6415100097656,92.9245300292969,92.9245300292969,94.8113174438477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",819.757867445612,897.509728519811,864.180059367602,753.684405538911,766.177603973574,793.12808227851,823.024732829946,846.881199214807,883.465728078128,964.224385224431,5.1,5.4,5.8,5.9,5.9,6,6.017815092,6.1,10.34242044,NA,51.22432461,56.04810199,53.95330716,58.94061569,62.17465834,58.94688705,59.12932943,62.35610757,65.70386414,69.986293,93.94,NA,NA,NA,90.86,NA,NA,NA,86.69,NA,19.9052124023438,15.2380952835083,20.9523811340332,21.4285717010498,26.1904754638672,21.2264156341553,22.6415100097656,19.3396224975586,18.3962268829346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ukraine",4187.73974609375,3104.65380859375,2124.66259765625,2187.7275390625,2638.32543945313,3096.5625,3661.45776367188,3751.7373046875,4827.845703125,4533.9755859375,40.954129,46.23597546,48.88464368,53.0009696,58.88947945,62.55315539,70.1248443,75.03790912,79.21829353,NA,138.4411243,144.2788474,142.0030379,133.1689539,131.3565115,127.753861,130.6294363,129.3411657,135.025689,NA,NA,73.13,73.54,72.51,72.15,72.93,67.69,66.55,66.51,NA,20.8530807495117,5.7142858505249,5.2380952835083,6.66666650772095,6.66666650772095,5.66037750244141,8.96226406097412,12.2641506195068,11.7924528121948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates",45729.607675743,46865.9645976866,41525.1389043587,41054.5395698941,43063.9674785596,46722.2687193126,45376.1708390447,37629.1741680652,44315.554183896,53757.8632508308,88,90.4,90.5,90.60000732,94.81992254,98.45000178,99.14999796,100,100,100,183.5446297,190.3476162,201.219729,221.308772,218.6322987,219.700673,212.804439,197.8438703,194.7336208,212.2208173,NA,NA,NA,NA,81.4,80.24,NA,NA,78.44,NA,74.8815155029297,71.9047622680664,70.476188659668,65.2380981445313,66.6666641235352,69.3396224975586,69.3396224975586,66.0377349853516,66.5094375610352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",43449.0917173139,47447.5889322667,45071.0743234873,41146.0773555246,40622.6893883232,43306.3083049317,42747.080460496,40318.4169225055,46585.8975644567,45850.4261222629,89.8441,91.61,92.00029987,94.77580063,90.42455049,90.69200899,92.51662855,94.81820132,96.68023657,NA,122.3501829,121.1308315,121.5048919,120.2210676,119.7294099,118.7527408,120.8484884,117.8163133,118.5668355,120.8191165,84.07,83.69,83.76,83.77,83.82,83.94,84.51,NA,NA,NA,63.0331764221191,59.523811340332,61.4285697937012,58.5714302062988,60.476188659668,50.4716987609863,63.2075462341309,61.3207550048828,62.7358474731445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",53291.1276891406,55123.8497869046,56762.7294515989,57866.7449341091,59907.754260885,62823.309438197,65120.3946628653,63528.6343027508,70219.472454115,76398.5917422054,71.4,73,74.55420245,85.54442129,87.27488917,88.49890317,89.43028486,90.62047017,91.75320833,NA,97.28308055,100.1748375,102.3083933,103.3702501,103.1297891,104.847944,106.4140195,104.9353748,107.319451,110.1664718,74.97,74.35,73.84,73.56,73.25,73.17,73.13,71.64,71.38,71.78,66.8246459960938,65.7142868041992,67.1428604125977,59.523811340332,57.1428565979004,60.3773574829102,52.8301887512207,48.113208770752,47.6415100097656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper middle income",8056.65632354449,8218.29574009477,7664.04540830914,7590.18239180598,8335.1581241543,8895.01022378209,9006.03715615141,8649.36556133265,10257.2797765954,10794.9318569097,43.5634122580291,46.1066431020146,49.4666579151593,52.7127167121665,55.2326225286102,60.1450292315003,65.3798011755797,70.8163216402756,74.3289906100026,76.3925728169767,105.932263151832,108.19724568567,108.265792681882,112.230411522342,116.837487653795,118.74984142349,123.063258117677,121.487961002033,124.516170231242,122.441133416402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",18140.8919180672,18131.5788465661,16950.7533762432,16837.9403803049,18995.3970195554,19026.04961089,18098.361548609,15650.4994274155,17923.9953327961,20795.0423535553,57.69,61.46,64.5707871,66.4,70.3223544,80.72684288,83.35153377,86.31019103,90.07384089,89.87304314,155.8020277,162.0767046,151.7998906,149.8853759,148.9559056,130.1172556,132.0241348,132.7256301,136.9212202,138.526391,82.77,83.93,82.8,83.16,83.26,83.05,82.39,NA,NA,80.23,71.5639801025391,83.8095245361328,85.2380981445313,90,87.1428604125977,87.7358474731445,85.3773574829102,88.6792449951172,88.6792449951172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uzbekistan",2419.71874381787,2628.4600544321,2753.97105783086,2704.67718855008,1916.7646252423,1604.25864157357,1795.20176845657,1759.30747050785,1993.42447790795,2255.15115489364,26.8,35.5,42.8,46.79128694,48.69999885,55.20000067,70.39999865,71.09999824,76.59043014,NA,71.75462348,71.07276748,70.38355521,73.96739398,75.9584973,71.57614633,101.2222235,99.58344787,102.8976203,103.0681174,NA,NA,NA,NA,NA,NA,NA,72.69,NA,NA,27.014217376709,36.6666679382324,33.3333320617676,36.1904754638672,38.0952377319336,36.3207550048828,35.3773574829102,31.6037731170654,39.1509437561035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vanuatu",2877.44452801285,2861.20316407946,2643.88689399558,2757.20330593386,3032.19702028187,3076.8353148388,3076.58988588361,2917.75684908933,3044.57364031957,3010.29217286159,11.3,18.8,22.35140458,24,30.8,39.5,50.73047713,53.27502287,66.33566871,NA,48.28371292,57.8122974,63.23949674,77.18541901,78.56146142,84.57103647,87.1273045,79.00027271,78.2951469,78.19948583,NA,NA,NA,NA,NA,NA,79.84,79.06,NA,NA,91.4691925048828,67.6190490722656,60.9523811340332,63.8095245361328,70.9523773193359,81.1320724487305,83.4905624389648,77.8301849365234,72.6415100097656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",12433.9807853398,15975.7293753361,NA,NA,NA,NA,NA,NA,NA,NA,54.9,57,58,60,61.6,NA,NA,NA,NA,NA,103.5460059,101.1087376,95.29573416,89.78392506,80.14049665,69.50784615,63.77343008,58.06789032,60.31557029,63.41889546,NA,NA,NA,69.08,74.14,NA,NA,NA,NA,NA,16.5876770019531,18.0952377319336,15.7142858505249,13.8095235824585,10,9.43396186828613,8.49056625366211,8.49056625366211,8.96226406097412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vietnam",2367.49954241069,2558.7789242001,2595.23497870737,2760.7171010752,2992.07174595941,3267.22500852051,3491.09127859728,3586.34729656749,3756.48912237473,4163.5143004093,38.5,41,45,53,58.14,69.84792868,68.66158021,70.30000012,74.20999985,78.58999918,137.0761674,149.2271298,130.5154869,129.5014832,127.6319162,148.1748225,142.2374996,143.7522156,138.8654955,139.9496874,87.27,87.78,87.74,87.53,87.64,87.65,87.72,88.12,85.28,86.59,56.8720397949219,44.2857131958008,50,54.761905670166,54.761905670166,49.5283012390137,48.113208770752,45.2830200195313,44.8113212585449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virgin Islands (U.S.)",34597.9766940328,33045.3643795999,34007.3529411765,35324.9748874586,35365.0693039774,36653.8630480089,38596.0307118282,39552.1685953523,NA,NA,45.3,50.07,54.8391373,59.6083158,64.3774943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.34461349,79.64795603,79.92726619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.511848449707,91.9047622680664,94.7619018554688,85.2380981445313,84.7619018554688,83.4905624389648,87.7358474731445,83.4905624389648,57.5471687316895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Bank and Gaza",3315.29753909282,3352.11259506043,3272.15432360708,3527.61382413178,3620.36048715937,3562.33094270256,3656.85827137011,3233.56863835858,3678.63565662194,3789.32796575153,46.6,53.67,56.7,59.9,63.3,64.39999371,70.6225837,76.01,81.83,88.64690554,73.61753936,72.20164028,77.96137302,80.10067188,84.17979591,89.97575355,86.32538513,79.63152961,77.60221248,NA,75.1,72.81,77.15,76.97,77.24,74.08,74.07,68.9,71.78,72.57,5.21327018737793,6.1904764175415,4.2857141494751,5.2380952835083,8.09523773193359,6.60377359390259,5.18867921829224,4.24528312683105,5.66037750244141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"World",10738.3174082681,10898.72081124,10156.9534578037,10208.8699002511,10746.8562684176,11290.0999748475,11330.4536704935,10895.7352329064,12282.0000713291,12647.480789067,35.6492575186719,37.8807809660353,40.2700586394911,43.2159802414783,45.5430731807617,49.1575632107554,53.7488843666031,59.5691384357893,63.0713482972497,NA,91.9533578149779,95.0329153216253,96.1304610991814,99.2900666831858,101.379984117247,104.697660436188,105.892821275761,105.568389386787,107.442480244597,108.021387727477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.",1497.74794102731,1557.60140563182,1488.41626715083,1069.81699688467,893.716572852696,701.714877767948,NA,NA,NA,NA,20,22.55,24.08540947,24.57920836,26.71835477,NA,NA,NA,NA,NA,62.42476561,61.61428564,52.67802604,56.13532103,51.13427811,49.68344957,48.30300585,47.01393376,46.0195416,NA,NA,85.36,NA,NA,NA,NA,NA,NA,NA,NA,1.89573454856873,0.952380955219269,0.476190477609634,0.476190477609634,0,0,0,0.943396210670471,0.943396210670471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zambia",1840.32055335789,1724.57621968232,1307.90964916032,1249.92314348406,1495.75213841021,1475.19983636703,1268.12094056241,956.831747486282,1137.34439483196,1487.90776431025,4.8,6.5,8.8,10.3,12.2,14.2999971,16.8,18.05191463,21.23153129,NA,68.23641206,64.27119101,71.13220948,71.66749335,77.68815498,86.73672801,93.68966322,100.932458,103.9746368,99.10241824,NA,NA,NA,NA,75.9,78.91,77.13,78.31,79.93,NA,61.6113739013672,52.3809509277344,53.3333320617676,51.4285697937012,52.3809509277344,50.9433975219727,42.9245300292969,43.3962249755859,48.113208770752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zimbabwe",1408.36781031236,1407.03429109916,1410.32917348908,1421.78779140568,1192.10701198862,2269.17701232332,1421.86859641758,1372.69667433317,1773.92041088078,1266.99603069032,15.5,16.36473996,22.7428181,23.11998904,24.4,25,26.58827407,29.29856532,34.81397069,NA,100.5735343,85.15345214,90.12692886,89.11084044,95.5325572,85.76158782,85.94098918,84.1862743,89.14601935,87.62450647,NA,94.03,NA,NA,NA,NA,69.73,NA,68.13,NA,24.1706161499023,22.380952835083,24.2857151031494,24.761905670166,20.9523811340332,20.2830181121826,14.6226415634155,13.2075471878052,14.1509437561035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
